Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
CALYMPERACEAE,"Calymperes palisotii subsp. richardii","(Müll. Hal.) S.R. Edwards",,189535
CALYMPERACEAE,"Octoblepharum albidum",Hedw.,,108125
CALYMPERACEAE,"Octoblepharum erectifolium","Mitten ex R. S. Williams, 1913",,177223
CALYMPERACEAE,"Octoblepharum pulvinatum","(Dozy & Molk.) Mitt.",,108127
CALYMPERACEAE,"Syrrhopodon gaudichaudii","Montagne, 1834",,177612
CALYMPERACEAE,"Syrrhopodon incompletus","Schwaegrichen, 1824",,177614
CALYMPERACEAE,"Syrrhopodon parasiticus","Paris, 1898",,177616
CAMPANULACEAE,"Centropogon cornutus","(L.) Druce",,62895
CAMPANULACEAE,"Hippobroma longiflora","(L.) G. Don",,65471
CAPPARACEAE,"Capparidastrum frondosum","(Jacq.) Cornejo & Iltis",,77485
CAPPARACEAE,"Capparis cynophallophora",,,80123
CAPPARACEAE,"Capparis indica",,,80127
CAPPARACEAE,"Crateva tapia",L.,,63612
CARICACEAE,"Carica papaya",L.,,62753
CARICACEAE,"Jacaratia spinosa","(Aubl.) A. DC.",,65823
CARICACEAE,"Vasconcellea cauliflora","(Jacq.) A. DC.",,70759
CARYOPHYLLACEAE,"Drymaria cordata","(L.) Willd. ex Schult.",,64271
CELASTRACEAE,"Crossopetalum parviflorum","(Hemsl.) Lundell",,63635
CELASTRACEAE,"Monteverdia schippii","(Lundell) Biral",,180970
CELASTRACEAE,"Monteverdia sieberiana","(Krug & Urb.) Biral",,180971
CERATOPHYLLACEAE,"Ceratophyllum demersum",L.,,62927
CHRYSOBALANACEAE,"Hirtella americana",L.,,65484
CHRYSOBALANACEAE,"Hirtella racemosa",Lam.,,65487
CHRYSOBALANACEAE,"Hirtella triandra",Sw.,,65488
CHRYSOBALANACEAE,"Hirtella triandra subsp. triandra",,,78009
CHRYSOBALANACEAE,"Licania hypoleuca",Benth.,,66101
CHRYSOBALANACEAE,"Licania platypus","(Hemsl.) Fritsch",,66108
CLEOMACEAE,"Tarenaya parviflora","(Kunth) Iltis",,77903
CLUSIACEAE,"Calophyllum longifolium",Willd.,,62647
CLUSIACEAE,"Calophyllum mesoamericanum","Vela Díaz",,176567
CLUSIACEAE,"Chrysochlamys eclipes","L.O. Williams",,63070
CLUSIACEAE,"Chrysochlamys grandifolia","(L.O. Williams) Hammel",,63073
CLUSIACEAE,"Chrysochlamys nicaraguensis","(Oerst., Planch. & Triana) Hemsl.",,63077
CLUSIACEAE,"Clusia flavida","(Benth.) Pipoly",,63275
CLUSIACEAE,"Clusia minor",L.,,63284
CLUSIACEAE,"Clusia peninsulae",Hammels,,93857
CLUSIACEAE,"Clusia uvitana",Pittier,,63300
CLUSIACEAE,"Clusia valerioi",Standl.,,63301
CLUSIACEAE,"Garcinia intermedia","(Pittier) Hammel",,64984
CLUSIACEAE,"Garcinia madruno","(Kunth) Hammel",,64985
CLUSIACEAE,"Garcinia mangostana",L.,,64987
CLUSIACEAE,"Garcinia recondita",Hammel,,189172
CLUSIACEAE,"Mammea americana",L.,,66371
CLUSIACEAE,"Marila laxiflora",Rusby,,66439
CLUSIACEAE,"Symphonia globulifera","L. f.",,70124
CLUSIACEAE,"Tovomita longifolia","(Rich.) Hochr.",,70496
CLUSIACEAE,"Tovomita stylosa",Hemsl.,,70498
COMBRETACEAE,"Combretum cacoucia",Exell,,63439
COMBRETACEAE,"Combretum decandrum",Jacq.,,63440
COMBRETACEAE,"Combretum fruticosum","(Loefl.) Stuntz",,63441
COMBRETACEAE,"Combretum laxum",Jacq.,,63443
COMBRETACEAE,"Terminalia amazonia","(J.F. Gmel.) Exell",,70260
COMBRETACEAE,"Terminalia oblonga","(Ruiz & Pav.) Steud.",,70267
COMMELINACEAE,"Callisia ciliata",Kunth,,62638
COMMELINACEAE,"Callisia repens","(Jacq.) L.",,62643
COMMELINACEAE,"Commelina erecta",L.,,63447
COMMELINACEAE,"Commelina erecta subsp. erecta",,,176668
COMMELINACEAE,"Commelina rufipes",Seub.,,63449
COMMELINACEAE,"Commelina rufipes var. glabrata","(D.R. Hunt) Faden & D.R. Hunt",,78234
COMMELINACEAE,"Commelina rufipes var. rufipes",,,78235
COMMELINACEAE,"Dichorisandra amabilis","J.R. Grant",,64050
COMMELINACEAE,"Dichorisandra hexandra","(Aubl.) Kuntze ex Hand.-Mazz.",,64051
COMMELINACEAE,"Gibasis geniculata","(Jacq.) Rohweder",,65031
COMMELINACEAE,"Tradescantia zanonia","(L.) Sw.",,70513
COMMELINACEAE,"Tripogandra serrulata","(Vahl) Handlos",,70642
CONNARACEAE,"Cnestidium rufescens",Planch.,,63306
CONNARACEAE,"Connarus lentiginosus",Brandegee,,63466
CONNARACEAE,"Connarus monocarpus","(L.) Wight & Arn.",,188132
CONNARACEAE,"Connarus monocarpus subsp. malayensis",Leenh.,,188133
CONNARACEAE,"Connarus panamensis",Griseb.,,63468
CONNARACEAE,"Connarus turczaninowii",Triana,,63470
CONNARACEAE,"Connarus williamsii",Britton,,63471
CONNARACEAE,"Rourea adenophora","S.F. Blake",,69202
CONNARACEAE,"Rourea glabra",Kunth,,69203
CONVOLVULACEAE,"Aniseia martinicensis","(Jacq.) Choisy",,61689
CONVOLVULACEAE,"Aniseia martinicensis var. martinicensis",,,78157
CONVOLVULACEAE,"Bonamia trichantha","Hallier f.",,62455
CONVOLVULACEAE,"Ipomoea anisomeres","B.L. Rob. & Bartlett",,65750
CONVOLVULACEAE,"Ipomoea batatas","(L.) Lam.",,65754
CONVOLVULACEAE,"Ipomoea philomega","(Vell.) House",,65772
CONVOLVULACEAE,"Ipomoea quamoclit",L.,,65774
CONVOLVULACEAE,"Ipomoea squamosa",Choisy,,65778
CONVOLVULACEAE,"Ipomoea tiliacea","(Willd.) Choisy",,65779
CONVOLVULACEAE,"Iseia luxurians","(Moric.) O'Donell",,65801
CONVOLVULACEAE,"Maripa nicaraguensis",Hemsl.,,66442
CONVOLVULACEAE,"Maripa panamensis",Hemsl.,,66443
CONVOLVULACEAE,"Merremia umbellata","(L.) Hallier f.",,66659
CONVOLVULACEAE,"Odonellia hirtiflora","(M. Martens & Galeotti) K.R. Robertson",,67221
CONVOLVULACEAE,"Stictocardia tiliifolia","(Desr.) Hallier f.",,70054
CONVOLVULACEAE,"Stictocardia tiliifolia subsp. tiliifolia",,,177470
CORDIACEAE,"Cordia alliodora","(Ruiz & Pav.) Oken",,63514
CORDIACEAE,"Cordia bicolor","A. DC.",,63516
CORDIACEAE,"Cordia lasiocalyx",Pittier,,63525
CORDIACEAE,"Cordia panamensis","L. Riley",,63529
CORDIACEAE,"Cordia spinescens",L.,,81169
COSTACEAE,"Costus allenii",Maas,,63555
COSTACEAE,"Costus glaucus",Maas,,63559
COSTACEAE,"Costus guanaiensis",Rusby,,63560
COSTACEAE,"Costus guanaiensis var. macrostrobilus","(K. Schum.) Maas",,78244
COSTACEAE,"Costus laevis","Ruiz & Pav.",,63561
COSTACEAE,"Costus pulverulentus","C. Presl",,63566
COSTACEAE,"Costus scaber","Ruiz & Pav.",,63567
COSTACEAE,"Costus villosissimus",Jacq.,,63568
COSTACEAE,"Dimerocostus strobilaceus",Kuntze,,64131
COSTACEAE,"Dimerocostus strobilaceus subsp. strobilaceus",,,77992
CUCURBITACEAE,"Cayaponia glandulosa","(Poepp. & Endl.) Cogn.",,62855
CUCURBITACEAE,"Cayaponia granatensis",Cogn.,,62856
CUCURBITACEAE,"Cayaponia racemosa","(Mill.) Cogn.",,62859
CUCURBITACEAE,"Cayaponia sessiliflora",Wunderlin,,62860
CUCURBITACEAE,"Fevillea cordifolia",L.,,64867
CUCURBITACEAE,"Gurania bignoniacea","(Poepp. & Endl.) C. Jeffrey",,65200
CUCURBITACEAE,"Gurania coccinea",Cogn.,,65202
CUCURBITACEAE,"Gurania makoyana","(Lem.) Cogn.",,65204
CUCURBITACEAE,"Gurania tubulosa",Cogn.,,65207
CUCURBITACEAE,"Luffa cylindrica","(L.) M. Roem.",,66220
CUCURBITACEAE,"Melothria pendula",L.,,66629
CUCURBITACEAE,"Melothria trilobata",Cogn.,,66631
CUCURBITACEAE,"Momordica charantia",L.,,66868
CUCURBITACEAE,"Pseudosicydium acariianthum",Harms,,77831
CUCURBITACEAE,"Psiguria triphylla","(Miq.) C. Jeffrey",,68789
CUCURBITACEAE,"Psiguria warscewiczii","(Hook. f.) Wunderlin",,68790
CUCURBITACEAE,"Sicydium schiedeanum",Schltdl.,,69628
CYATHEACEAE,"Alsophila cuspidata","(Kunze) D.S. Conant",,61597
CYATHEACEAE,"Alsophila firma","(Baker) D.S. Conant",,61599
CYATHEACEAE,"Cyathea bicrenata",Liebm.,,63754
CYATHEACEAE,"Cyathea divergens",Kunze,,63762
CYATHEACEAE,"Cyathea microdonta","(Desv.) Domin",,63771
CYATHEACEAE,"Cyathea petiolata","(Hook.) R.M. Tryon",,63776
CYCLANTHACEAE,"Asplundia alata",Harling,,62107
CYCLANTHACEAE,"Carludovica drudei",Mast.,,62756
CYCLANTHACEAE,"Carludovica palmata","Ruiz & Pav.",,62757
CYCLANTHACEAE,"Cyclanthus bipartitus","Poit. ex A. Rich.",,63806
CYCLANTHACEAE,"Ludovia integrifolia","(Woodson) Harling",,66196
CYPERACEAE,"Calyptrocarya glomerulata","(Brongn.) Urb.",,62669
CYPERACEAE,"Cladium jamaicense",Crantz,,63173
CYPERACEAE,"Cyperus blepharoleptos",Steud.,,180843
CYPERACEAE,"Cyperus chorisanthos","C.B. Clarke",,63841
CYPERACEAE,"Cyperus conservator-davidii",G.C.Tucker,,176717
CYPERACEAE,"Cyperus diffusus",Vahl,,63845
CYPERACEAE,"Cyperus giganteus",Vahl,,63848
CYPERACEAE,"Cyperus haspan",L.,,63849
CYPERACEAE,"Cyperus hortensis","(Salzm. ex Steud.) Dorr",,181960
CYPERACEAE,"Cyperus laxus",Lam.,,63855
CYPERACEAE,"Cyperus luzulae","(L.) Rottb. ex Retz.",,63857
CYPERACEAE,"Cyperus odoratus",L.,,63861
CYPERACEAE,"Cyperus rotundus",L.,,63867
CYPERACEAE,"Cyperus sesquiflorus","(Torr.) Mattf. & Kük.",,159255
CYPERACEAE,"Cyperus simplex",Kunth,,63868
CYPERACEAE,"Cyperus tenuis",Sw.,,63872
CYPERACEAE,"Eleocharis geniculata","(L.) Roem. & Schult.",,64450
CYPERACEAE,"Eleocharis interstincta","(Vahl) Roem. & Schult.",,64451
CYPERACEAE,"Eleocharis plicarhachis","(Griseb.) Svenson",,64458
CYPERACEAE,"Fimbristylis dichotoma","(L.) Vahl",,64917
CYPERACEAE,"Fuirena umbellata",Rottb.,,64960
CYPERACEAE,"Hypolytrum longifolium","(Rich.) Nees",,65637
CYPERACEAE,"Hypolytrum longifolium subsp. nicaraguense","(Liebm.) T. Koyama",,78010
CYPERACEAE,"Hypolytrum schraderianum","Nees in Mart.",,81175
CYPERACEAE,Kyllinga,,,16924
CYPERACEAE,"Kyllinga brevifolia var. leiolepis","(Franch. & Sav.) H.Hara",,181526
CYPERACEAE,"Kyllinga odorata",Vahl,,65921
CYPERACEAE,"Kyllinga pumila",Michx.,,65922
CYPERACEAE,"Oxycaryum cubense","(Poepp. & Kunth) Palla",,67401
CYPERACEAE,"Rhynchospora cephalotes","(L.) Vahl",,69119
CYPERACEAE,"Rhynchospora contracta","(Nees) J. Raynal",,69120
CYPERACEAE,"Rhynchospora corymbosa","(L.) Britton",,69121
CYPERACEAE,"Rhynchospora corymbosa var. corymbosa",,,78455
CYPERACEAE,"Rhynchospora nervosa","(Vahl) Boeckeler",,69133
CYPERACEAE,"Rhynchospora nervosa subsp. ciliata","T. Koyama",,78088
CYPERACEAE,"Rhynchospora pedersenii",Guagl.,,69135
CYPERACEAE,"Rhynchospora radicans","(Schltdl. & Cham.) H. Pfeiff.",,69138
CYPERACEAE,"Rhynchospora radicans subsp. microcephala","(Bertero ex Spreng.) W.W. Thomas",,78090
CYPERACEAE,"Rhynchospora radicans subsp. radicans",,,78091
CYPERACEAE,"Scleria eggersiana",Boeckeler,,69473
CYPERACEAE,"Scleria gaertneri",Raddi,,181041
CYPERACEAE,"Scleria macrophylla","J. Presl & C. Presl",,69476
CYPERACEAE,"Scleria mitis","P.J. Bergius",,69479
CYPERACEAE,"Scleria pterota","K. Presl ex C.B. Clarke",,80314
CYPERACEAE,"Scleria secans","(L.) Urb.",,69482
DAVALLIACEAE,"Nephrolepis biserrata","(Sw.) Schott",,67086
DAVALLIACEAE,"Nephrolepis obtusiloba","A. Rojas",,177207
DAVALLIACEAE,"Nephrolepis pendula","(Raddi) J. Sm.",,67089
DENNSTAEDTIACEAE,"Dennstaedtia cicutaria","(Sw.) T. Moore",,63955
DENNSTAEDTIACEAE,"Lindsaea stricta","(Sw.) Dryand.",,66126
DENNSTAEDTIACEAE,"Lindsaea stricta var. stricta",,,78349
DENNSTAEDTIACEAE,"Saccoloma elegans",Kaulf.,,69288
DENNSTAEDTIACEAE,"Saccoloma elegans subsp. chartaceum","G.B. Nair ex Cremers & K.U. Kramer",,78092
DENNSTAEDTIACEAE,"Saccoloma inaequale","(Kunze) Mett.",,69289
DICRANACEAE,"Dicranella hilariana","Mitten, 1869",,176745
DILLENIACEAE,"Davilla kunthii","A. St.-Hil.",,63915
DILLENIACEAE,"Davilla nitida","(Vahl) Kubitzki",,63916
DILLENIACEAE,"Davilla rugosa",,,63917
DILLENIACEAE,"Doliocarpus dentatus","(Aubl.) Standl.",,64238
DILLENIACEAE,"Doliocarpus dentatus subsp. dentatus",,,77995
DILLENIACEAE,"Doliocarpus major","J.F. Gmel.",,64240
DILLENIACEAE,"Doliocarpus major subsp. major",,,77996
DILLENIACEAE,"Doliocarpus multiflorus",Standl.,,64241
DILLENIACEAE,"Doliocarpus olivaceus","Sprague & R.O. Williams ex Standl.",,64242
DILLENIACEAE,"Tetracera costata",,,83851
DILLENIACEAE,"Tetracera costata subsp. costata",,,177647
DILLENIACEAE,"Tetracera hydrophila","Triana & Planch.",,70284
DILLENIACEAE,"Tetracera portobellensis",Beurl.,,70286
DILLENIACEAE,"Tetracera volubilis",L.,,70287
DILLENIACEAE,"Tetracera volubilis subsp. volubilis",,,78115
DILLENIACEAE,"Tetracera willdenowiana",Steud.,,70288
DIOSCOREACEAE,"Dioscorea alata",L.,,64146
DIOSCOREACEAE,"Dioscorea haenkeana","C. Presl",,64154
DIOSCOREACEAE,"Dioscorea hondurensis","R. Knuth",,64155
DIOSCOREACEAE,"Dioscorea mexicana",Scheidw.,,64159
DIOSCOREACEAE,"Dioscorea polygonoides","Humb. & Bonpl. ex Willd.",,64162
DIOSCOREACEAE,"Dioscorea pubescens",Poir.,,181522
DIOSCOREACEAE,"Dioscorea trifida","L. f.",,64167
DIOSCOREACEAE,"Dioscorea urophylla",Hemsl.,,64169
DRYOPTERIDACEAE,"Acrostichum aureum",L.,,61433
DRYOPTERIDACEAE,"Acrostichum danaeifolium","Langsd. & Fisch.",,61434
DRYOPTERIDACEAE,"Dryopteris patula","(Sw.) Underw.",,64300
DRYOPTERIDACEAE,"Maxonia apiifolia","(Sw.) C. Chr.",,66581
DRYOPTERIDACEAE,"Maxonia apiifolia var. dualis","(Donn. Sm.) C. Chr.",,78360
DRYOPTERIDACEAE,"Mickelia nicotianifolia","(Sw.) Alston",,155906
DRYOPTERIDACEAE,"Polybotrya caudata",Kunze,,68551
DRYOPTERIDACEAE,"Polybotrya polybotryoides","(Baker) Christ",,68553
DRYOPTERIDACEAE,"Stigmatopteris sordida","(Maxon) C. Chr.",,70069
EBENACEAE,"Diospyros artanthifolia","Mart. ex Miq.",,64170
ELAEOCARPACEAE,"Sloanea meianthera","Donn. Sm.",,69709
ELAEOCARPACEAE,"Sloanea terniflora","(DC.) Standl.",,69713
ELAEOCARPACEAE,"Sloanea zuliaensis",Pittier,,69714
ERYTHROXYLACEAE,"Erythroxylum macrophyllum",Cav.,,64726
ERYTHROXYLACEAE,"Erythroxylum panamense",Turcz.,,64729
EUPHORBIACEAE,"Acalypha costaricensis","(Kuntze) Knobl. ex Pax & K. Hoffm.",,61388
EUPHORBIACEAE,"Acalypha diversifolia",Jacq.,,61390
EUPHORBIACEAE,"Acalypha macrostachya",Jacq.,,61393
EUPHORBIACEAE,"Adelia triloba","(Müll. Arg.) Hemsl.",,61438
EUPHORBIACEAE,"Alchornea costaricensis","Pax & K. Hoffm.",,61562
EUPHORBIACEAE,"Alchornea latifolia",Sw.,,61566
EUPHORBIACEAE,"Codiaeum variegatum","(L.) Rumph. ex A. Juss.",,63355
EUPHORBIACEAE,"Croton billbergianus","Müll. Arg.",,63650
EUPHORBIACEAE,"Croton billbergianus subsp. billbergianus",,,166970
EUPHORBIACEAE,"Croton hirtus",L'HÃ©r.,,63657
EUPHORBIACEAE,"Dalechampia cissifolia",Poepp.,,63896
EUPHORBIACEAE,"Dalechampia cissifolia subsp. panamensis","(Pax & K. Hoffm.) G.L. Webster",,77987
EUPHORBIACEAE,"Dalechampia dioscoreifolia",Poepp.,,63897
EUPHORBIACEAE,"Dalechampia tiliifolia",Lam.,,63900
EUPHORBIACEAE,"Drypetes standleyi","G.L. Webster",,64305
EUPHORBIACEAE,"Drypetes variabilis",Uittien,,96854
EUPHORBIACEAE,"Euphorbia heterophylla",L.,,64804
EUPHORBIACEAE,"Euphorbia hirta",L.,,64805
EUPHORBIACEAE,"Euphorbia hypericifolia",L.,,64806
EUPHORBIACEAE,"Euphorbia hyssopifolia",L.,,64807
EUPHORBIACEAE,"Euphorbia thymifolia",L.,,64818
EUPHORBIACEAE,"Garcia nutans",Vahl,,64982
EUPHORBIACEAE,"Hieronyma alchorneoides",Allemão,,65461
EUPHORBIACEAE,"Hieronyma alchorneoides var. alchorneoides",,,78322
EUPHORBIACEAE,"Hieronyma alchorneoides var. stipulosa","P. Franco",,78323
EUPHORBIACEAE,"Hura crepitans",L.,,65546
EUPHORBIACEAE,"Jatropha curcas",L.,,65842
EUPHORBIACEAE,"Mabea occidentalis",Benth.,,66275
EUPHORBIACEAE,"Manihot esculenta",Crantz,,66390
EUPHORBIACEAE,"Margaritaria nobilis","L. f.",,66436
EUPHORBIACEAE,"Omphalea diandra",L.,,67258
EUPHORBIACEAE,"Phyllanthus acuminatus",Vahl,,68060
EUPHORBIACEAE,"Phyllanthus amarus","Schumach. & Thonn.",,68061
EUPHORBIACEAE,"Phyllanthus urinaria",L.,,68072
EUPHORBIACEAE,"Sapium glandulosum","(L.) Morong",,69337
EUPHORBIACEAE,"Sapium pachystachys","K. Schum. & Pittier",,69339
FABACEAE,"Abarema barbouriana","(Standl.) Barneby & J.W. Grimes",,61359
FABACEAE,"Abarema barbouriana var. barbouriana",,,78136
FABACEAE,"Abarema macradenia","(Pittier) Barneby & J.W. Grimes",,61361
FABACEAE,"Acacia hayesii",Benth.,,80077
FABACEAE,"Acacia riparia",Kunth,,80078
FABACEAE,"Acacia tenuifolia",Willd.,,80079
FABACEAE,"Adenopodia polystachya","(L.) J.Dixon ex Croat",,81227
FABACEAE,"Aeschynomene americana",L.,,61515
FABACEAE,"Aeschynomene ciliata",Vogel,,61517
FABACEAE,"Aeschynomene sensitiva",Sw.,,61522
FABACEAE,"Ancistrotropis peduncularis","(Kunth) A. Delgado",,77435
FABACEAE,"Andira inermis","(W. Wright) Kunth ex DC.",,61660
FABACEAE,"Andira inermis subsp. inermis",,,77940
FABACEAE,"Bauhinia guianensis",Aubl.,,62242
FABACEAE,"Bauhinia monandra",Kurz,,62244
FABACEAE,"Bauhinia purpurea",L.,,62249
FABACEAE,"Bauhinia reflexa",Schery,,62250
FABACEAE,"Brownea macrophylla","hort. ex Mast.",,62514
FABACEAE,"Caesalpinia pulcherrima","(L.) Sw.",,62593
FABACEAE,"Cajanus cajan","(L.) Huth",,62595
FABACEAE,"Calopogonium caeruleum","(Benth.) C. Wright",,62650
FABACEAE,"Calopogonium mucunoides",Desv.,,62651
FABACEAE,"Canavalia brasiliensis","Mart. ex Benth.",,62711
FABACEAE,"Canavalia dictyota",Piper,,62712
FABACEAE,"Centrosema molle","Mart. ex Benth.",,62908
FABACEAE,"Centrosema pubescens",Benth.,,62911
FABACEAE,"Clitoria arborescens","R. Br.",,63257
FABACEAE,"Clitoria falcata",Lam.,,63259
FABACEAE,"Clitoria javitensis","(Kunth) Benth.",,63261
FABACEAE,"Clitoria javitensis var. portobellensis","(Beurl.) Fantz",,78224
FABACEAE,"Cojoba rufescens","(Benth.) Britton & Rose",,63368
FABACEAE,"Crotalaria cajanifolia",Kunth,,63637
FABACEAE,"Crotalaria retusa",L.,,63643
FABACEAE,"Cymbosema roseum",Benth.,,63828
FABACEAE,"Cynometra bauhiniifolia",Benth.,,63835
FABACEAE,"Dalbergia brownei","(Jacq.) Schinz",,63883
FABACEAE,"Dalbergia ecastaphyllum","(L.) Taub.",,63885
FABACEAE,"Dalbergia monetaria","L. f.",,80172
FABACEAE,"Dalbergia retusa",Hemsl.,,63891
FABACEAE,"Dalbergia retusa var. retusa",,,176723
FABACEAE,"Desmodium adscendens","(Sw.) DC.",,63966
FABACEAE,"Desmodium axillare","(Sw.) DC.",,63970
FABACEAE,"Desmodium axillare var. acutifolium","(Kuntze) Urb.",,78264
FABACEAE,"Desmodium axillare var. stoloniferum","(Rich. ex Poir.) B.G. Schub.",,78266
FABACEAE,"Desmodium cajanifolium","(Kunth) DC.",,63972
FABACEAE,"Desmodium heterocarpon","(L.) DC.",,63976
FABACEAE,"Desmodium incanum","(Sw.) DC.",,63977
FABACEAE,"Desmodium scorpiurus","(Sw.) Desv.",,63985
FABACEAE,"Desmodium triflorum","(L.) DC.",,63988
FABACEAE,"Desmodium wydlerianum",Urb.,,63989
FABACEAE,"Dialium guianense","(Aubl.) Sandwith",,64003
FABACEAE,"Dioclea guianensis",Benth.,,64133
FABACEAE,"Dioclea reflexa","Hook. f.",,64137
FABACEAE,"Dioclea wilsonii",Standl.,,64141
FABACEAE,"Dipteryx oleifera",Benth.,,64222
FABACEAE,"Entada gigas","(L.) Fawc. & Rendle",,64509
FABACEAE,"Entada monostachya",DC.,,64510
FABACEAE,"Entada polystachya","(L.) DC.",,64511
FABACEAE,"Entada rheedii",Spreng.,,176822
FABACEAE,"Entadopsis polystachya","(L.) Britton",,64512
FABACEAE,"Enterolobium cyclocarpum","(Jacq.) Griseb.",,64513
FABACEAE,"Enterolobium schomburgkii","(Benth.) Benth.",,64514
FABACEAE,"Erythrina costaricensis",Micheli,,64709
FABACEAE,"Erythrina fusca",Lour.,,64712
FABACEAE,"Fairchildia panamensis","(Benth.) Britton & Rose",,77589
FABACEAE,"Fissicalyx fendleri",Benth.,,64924
FABACEAE,"Gliricidia sepium","(Jacq.) Kunth ex Walp.",,65046
FABACEAE,"Hymenaea courbaril",L.,,65580
FABACEAE,"Indigofera trita","L. f.",,65685
FABACEAE,"Indigofera trita subsp. scabra","(Roth) de Kort & G. Thijsse",,78012
FABACEAE,"Inga acuminata",Benth.,,65687
FABACEAE,"Inga alba","(Sw.) Willd.",,65689
FABACEAE,"Inga cocleensis",Pittier,,65695
FABACEAE,"Inga coruscans","Humb. & Bonpl. ex Willd.",,65697
FABACEAE,"Inga edulis",Mart.,,80208
FABACEAE,"Inga goldmanii",Pittier,,65703
FABACEAE,"Inga hayesii",Benth.,,65704
FABACEAE,"Inga laurina","(Sw.) Willd.",,65709
FABACEAE,"Inga marginata",Willd.,,65713
FABACEAE,"Inga mucuna","Walp. & Duchass.",,65716
FABACEAE,"Inga multijuga",Benth.,,65717
FABACEAE,"Inga multijuga subsp. multijuga",,,171322
FABACEAE,"Inga nobilis",Willd.,,65718
FABACEAE,"Inga nobilis subsp. quaternata","(Poepp.) T.D. Penn.",,78013
FABACEAE,"Inga oerstediana","Benth. ex Seem.",,65719
FABACEAE,"Inga pauciflora","Duchass. ex Walp.",,65720
FABACEAE,"Inga pavoniana","G. Don",,65721
FABACEAE,"Inga pezizifera",Benth.,,65722
FABACEAE,"Inga punctata",Willd.,,65726
FABACEAE,"Inga quaternata",Poepp.,,65727
FABACEAE,"Inga ruiziana","G. Don",,65729
FABACEAE,"Inga sapindoides",Willd.,,65732
FABACEAE,"Inga semialata","(Vell.) Mart.",,65733
FABACEAE,"Inga spectabilis","(Vahl) Willd.",,65737
FABACEAE,"Inga thibaudiana",DC.,,65740
FABACEAE,"Inga umbellifera","(Vahl) Steud.",,65741
FABACEAE,"Inga vera",Willd.,,65744
FABACEAE,"Inga vera subsp. vera",,,78015
FABACEAE,"Leucaena multicapitula",Schery,,66087
FABACEAE,"Leucaena trichodes","(Jacq.) Benth.",,66088
FABACEAE,"Lonchocarpus heptaphyllus","(Poir.) DC.",,66175
FABACEAE,"Lonchocarpus luteomaculatus",Pittier,,66177
FABACEAE,"Lonchocarpus pentaphyllus","(Poir.) Kunth ex DC.",,66183
FABACEAE,"Lonchocarpus velutinus","Benth. ex Seem.",,66186
FABACEAE,"Machaerium arboreum","(Jacq.) Benth.",,66277
FABACEAE,"Machaerium darienense",Pittier,,66282
FABACEAE,"Machaerium floribundum",Benth.,,66283
FABACEAE,"Machaerium floribundum var. floribundum",,,122504
FABACEAE,"Machaerium isadelphum","(E. Mey.) Amshoff",,66285
FABACEAE,"Machaerium kegelii",Meisn.,,66286
FABACEAE,"Machaerium microphyllum","(E. Mey.) Standl.",,66287
FABACEAE,"Machaerium milleflorum",Pittier,,66288
FABACEAE,"Machaerium polyphyllum",(Poir.)Benth.,,177118
FABACEAE,"Machaerium riparium",Brandegee,,66289
FABACEAE,"Machaerium salvadorense","(Donn. Sm.) Rudd",,66291
FABACEAE,"Machaerium seemannii","Benth. ex Seem.",,66292
FABACEAE,"Mimosa casta",L.,,66842
FABACEAE,"Mimosa pigra",L.,,66847
FABACEAE,"Mimosa pigra var. pigra",,,177176
FABACEAE,"Mimosa pudica",L.,,66849
FABACEAE,"Mimosa pudica var. unijuga","(Duchass. & Walp.) Griseb., 1857",,80353
FABACEAE,"Mucuna mutisiana","(Kunth) DC.",,66954
FABACEAE,"Mucuna rostrata",Benth.,,66956
FABACEAE,"Mucuna urens","(L.) Medik.",,66958
FABACEAE,"Myrospermum frutescens",Jacq.,,67006
FABACEAE,"Ormosia amazonica",Ducke,,67340
FABACEAE,"Ormosia coccinea","(Aubl.) Jacks.",,67341
FABACEAE,"Ormosia coccinea var. subsimplex","(Spruce ex Benth.) Rudd",,78385
FABACEAE,"Ormosia macrocalyx",Ducke,,67343
FABACEAE,"Ormosia panamensis","Benth. ex Seem.",,67344
FABACEAE,"Pachyrhizus ferrugineus","(Piper) M. Sørensen",,67411
FABACEAE,"Pithecellobium hymenaeifolium","(Humb. & Bonpl. ex Willd.) Benth.",,68397
FABACEAE,"Pithecellobium rufescens",Mohlenbr.,,81274
FABACEAE,"Platymiscium darienense",Dwyer,,68416
FABACEAE,"Platymiscium pinnatum","(Jacq.) Dugand",,68417
FABACEAE,"Platymiscium pinnatum subsp. polystachyum","(Benth. ex Seem.) Klitg.",,78063
FABACEAE,"Platypodium elegans",Vogel,,68418
FABACEAE,"Platypodium elegans subsp. maxonianum","(Pittier) H.C. Lima",,78064
FABACEAE,"Prioria copaifera",Griseb.,,68706
FABACEAE,"Pseudosamanea guachapele","(Kunth) Harms",,68781
FABACEAE,"Pterocarpus hayesii",Hemsl.,,68944
FABACEAE,"Pterocarpus officinalis",Jacq.,,68947
FABACEAE,"Pterocarpus rohrii",Vahl,,68948
FABACEAE,"Rhynchosia erythrinoides","Schltdl. & Cham.",,69105
FABACEAE,"Rhynchosia pyramidalis","(Lam.) Urb.",,69108
FABACEAE,"Schizolobium parahyba","(Vell.) S.F. Blake",,69433
FABACEAE,"Schnella guianensis",Wunderlin,,182102
