"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Ayenia catalpifolia-BYTTCA",7322963,"Byttneria catalpifolia","Climbing"
"Azadirachta",3190473,"Azadirachta",""
"Azadirachta indica-AZADIN",3190474,"Azadirachta indica","Freestanding"
"Bactris",2732906,"Bactris",""
"Bactris barronis-BACTBA-BACB",2732931,"Bactris barronis","Freestanding"
"Bactris caudata-BACTCA",2733338,"Bactris caudata","Freestanding"
"Bactris charnleyae-BACTCH",2732936,"Bactris charnleyae","Freestanding"
"Bactris coloniata-BACTC1-BAC1",2733315,"Bactris coloniata","Freestanding"
"Bactris coloradonis-BACTC2-BAC2",2733336,"Bactris coloradonis","Freestanding"
"Bactris dianeura-BACTDI",2733149,"Bactris dianeura","Freestanding"
"Bactris gasipaes-BACTGA",2733060,"Bactris gasipaes","Freestanding"
"Bactris glandulosa-BACTGL",2733340,"Bactris glandulosa","Freestanding"
"Bactris gracilior-BACTGR",2733358,"Bactris gracilior","Freestanding"
"Bactris guineensis-BACTGU",2733363,"Bactris guineensis","Freestanding"
"Bactris kunorum-BACTKU",2732940,"Bactris kunorum","Freestanding"
"Bactris major-BACTMA-BACM",2733004,"Bactris major","Freestanding"
"Bactris maraja-BACTM1-BAC3",2732946,"Bactris maraja","Freestanding"
"Bactris obovata-BACTHO",8427281,"Bactris obovata","Freestanding"
"Bactris panamensis-BACTPA-BACP",2732933,"Bactris panamensis","Freestanding"
"Bactris pilosa-BACTP1",2733324,"Bactris pilosa","Freestanding"
"Balizia",9596304,"Balizia",""
"Banara",2874154,"Banara",""
"Banara guianensis-BANAGU-BANG",7274188,"Banara guianensis","Freestanding"
"Banisteriopsis",7618041,"Banisteriopsis",""
"Banisteriopsis elegans-BANIEL",7285603,"Banisteriopsis elegans","Climbing"
"Banisteriopsis muricata-BANIMU-BANM",3985018,"Banisteriopsis muricata","Climbing"
"Banisteriopsis wilburii-BANIWI",3984504,"Banisteriopsis wilburii","Climbing"
"Barnebydendron",7278343,"Barnebydendron",""
"Barnebydendron riedelii-BARNRI",3931454,"Barnebydendron riedelii","Freestanding"
"Batocarpus",6358620,"Batocarpus",""
"Batocarpus costaricensis-BATOCO",3763858,"Batocarpus costaricensis","Freestanding"
"Bauhinia",2952935,"Bauhinia",""
"Bauhinia beguinotii-BAUHBE",2953899,"Bauhinia beguinotii","Freestanding"
"Bauhinia coclensis-BAUHCO",3932411,"Bauhinia coclensis","Freestanding"
"Bauhinia monandra-BAUHMO",2953715,"Bauhinia monandra","Freestanding"
"Bauhinia multinervia-BAHUMU",2953377,"Bauhinia multinervia","Freestanding"
"Bauhinia pauletia-BAUHPA",2952983,"Bauhinia pauletia","Freestanding"
"Bauhinia petiolata-BAUHPE",2953510,"Bauhinia petiolata","Freestanding"
"Bauhinia picta-BAUHPI",2953481,"Bauhinia picta","Freestanding"
"Bauhinia proboscidea",10711889,"Bauhinia proboscidea","Freestanding"
"Bauhinia purpurea-BAUHPU",2953871,"Bauhinia purpurea","Freestanding"
"Bauhinia ungulata-BAUHUN",2952993,"Bauhinia ungulata","Freestanding"
"Beilschmiedia",3034072,"Beilschmiedia",""
"Beilschmiedia alloiophylla-BEILAL",4178492,"Beilschmiedia alloiophylla","Freestanding"
"Beilschmiedia costaricensis-BEILCO",4177855,"Beilschmiedia costaricensis","Freestanding"
"Beilschmiedia ovalis-BEILOV",4175787,"Beilschmiedia ovalis","Freestanding"
"Beilschmiedia pendula",3034073,"Beilschmiedia pendula","Freestanding"
"Beilschmiedia sulcata-BEILSU",4183033,"Beilschmiedia sulcata","Freestanding"
"Beilschmiedia tilaranensis-BEILTI",4182861,"Beilschmiedia tilaranensis","Freestanding"
"Beilschmiedia tovarensis-BEILPE-BEIP",4182784,"Beilschmiedia tovarensis","Freestanding"
"Bejaria",2882719,"Bejaria",""
"Bejaria aestuans-BEJAAE",2882720,"Bejaria aestuans","Freestanding"
"Bellucia",3866386,"Bellucia",""
"Bellucia grossularioides-BELLGR",3866649,"Bellucia grossularioides","Freestanding"
"Bellucia mespiloides-LOR1ME",3866556,"Bellucia mespiloides","Freestanding"
"Bellucia pentamera-BELLPE",3866517,"Bellucia pentamera","Freestanding"
"Bernoullia",6598522,"Bernoullia",""
"Bernoullia flammea-BERNFL",7621467,"Bernoullia flammea","Freestanding"
"Bertiera",8303739,"Bertiera",""
"Bertiera angustifolia-BERTAN",2908817,"Bertiera angustifolia","Freestanding"
"Bertiera bracteosa-BERTBR",2908906,"Bertiera bracteosa","Freestanding"
"Bertiera guianensis-BERTGU-BERG",2908816,"Bertiera guianensis","Freestanding"
"Besleria",6365035,"Besleria",""
"Besleria formicaria-BESLFO",3818073,"Besleria formicaria","Freestanding"
"Besleria robusta-BESLRO",3823953,"Besleria robusta","Freestanding"
"Betulaceae",4688,"Betulaceae",""
"Bia",8259860,"Bia",""
"Bia fendleri-TRAGFE",5378087,"Bia fendleri","Climbing"
"Bidens",3105856,"Bidens",""
"Bidens boquetiensis-BIDEBO",5391812,"Bidens reptans","Climbing"
"Bignonia",3172515,"Bignonia",""
"Bignonia aequinoctialis-CYDIAE-CYDA",3172559,"Bignonia aequinoctialis","Climbing"
"Bignonia binata-CLYTBI-CLYB",4094291,"Bignonia binata","Climbing"
"Bignonia corymbosa-PHRYCO-PHRC",6710599,"Bignonia corymbosa","Climbing"
"Bignonia diversifolia-BIGNDI",4092806,"Bignonia diversifolia","Climbing"
"Bignonia hyacinthina-BIGNHY",8342472,"Bignonia hyacinthina","Climbing"
"Bignonia magnifica-BIGNMA",4094627,"Bignonia magnifica","Climbing"
"Bignonia nocturna-BIGNNO",8189542,"Bignonia nocturna","Climbing"
"Bignoniaceae",6655,"Bignoniaceae",""
"Billia",7323128,"Billia",""
"Billia hippocastanum-BILLHI",3672305,"Billia rosea","Freestanding"
"Billia rosea-BILLCO",3672305,"Billia rosea","Freestanding"
"Bixa",2874862,"Bixa",""
"Bixa orellana-BIXAOR",2874863,"Bixa orellana","Freestanding"
"Bixa urucurana-BIXAUR",4087112,"Bixa urucurana","Freestanding"
"Bixaceae",6637,"Bixaceae",""
"Blakea",3231475,"Blakea",""
"Blakea brunnea-BLAKBR",5600530,"Blakea brunnea","Freestanding"
"Blakea crinita-BLAKCR",5600454,"Blakea crinita","Freestanding"
"Blakea darcyana-BLAKDA",5600443,"Blakea darcyana","Freestanding"
"Blakea foliacea",5600409,"Blakea foliacea","Freestanding"
"Blakea fragrantissima",7861805,"Blakea fragrantissima","Freestanding"
"Blakea grandiflora",5600384,"Blakea grandiflora","Freestanding"
"Blakea gregii-BLAKGR",5600379,"Blakea gregii","Freestanding"
"Blakea guatemalensis",5600370,"Blakea guatemalensis","Freestanding"
"Blakea hammelii",5600362,"Blakea hammelii","Freestanding"
"Blakea henripittieri",8093189,"Blakea henripittieri","Freestanding"
"Blakea maurofernandeziana",7986387,"Blakea maurofernandeziana","Freestanding"
"Blakea multiflora",5600237,"Blakea multiflora","Freestanding"
"Blakea parasitica-TOPOPA-TOPP",5600218,"Blakea parasitica","Climbing"
"Blakea parvifolia",5600214,"Blakea parvifolia","Freestanding"
"Blakea pauciflora-BLAKPA",5600211,"Blakea pauciflora","Freestanding"
"Blakea pluvialis",7704874,"Blakea pluvialis","Freestanding"
"Blakea rostrata",5600152,"Blakea rostrata","Freestanding"
"Blakea storkii-BLAKST",5600103,"Blakea storkii","Freestanding"
"Blakea subconnata-BLAKSU",6634856,"Blakea subconnata","Freestanding"
"Blakea wilsoniorum-BLAKWI",5600039,"Blakea wilsoniorum","Freestanding"
"Blepharodon",7312650,"Blepharodon",""
"Blighia",3189954,"Blighia",""
"Blighia sapida-BLIGSA",3189955,"Blighia sapida","Freestanding"
"Bocconia",2888373,"Bocconia",""
"Bocconia frutescens-BOCCFR",2888374,"Bocconia frutescens","Freestanding"
"Boehmeria",2984344,"Boehmeria",""
"Boehmeria aspera",7417755,"Boehmeria aspera","Freestanding"
"Boehmeria bullata",7300701,"Boehmeria bullata","Freestanding"
"Boehmeria caudata",7610513,"Boehmeria caudata","Freestanding"
"Boehmeria celtidifolia",4099945,"Boehmeria celtidifolia","Freestanding"
"Boehmeria pavonii-BOEHPA",7300891,"Boehmeria pavonii","Freestanding"
"Boehmeria ramiflora",7300855,"Boehmeria ramiflora","Freestanding"
"Boehmeria ulmifolia-BOEHUL",4100595,"Boehmeria ulmifolia","Freestanding"
"Bonamia",9766793,"Bonamia",""
"Bonamia sulphurea-BONASU",5549331,"Bonamia sulphurea","Climbing"
"Bonamia trichantha-BONATR-BONT",7324476,"Bonamia trichantha","Climbing"
"Bonellia",8100196,"Bonellia",""
"Bonellia macrocarpa-JACQMA",7151936,"Bonellia macrocarpa","Freestanding"
"Boraginaceae",2498,"Boraginaceae",""
"Bourreria",2926097,"Bourreria",""
"Bourreria costaricensis-BOURCO",4063296,"Bourreria costaricensis","Freestanding"
"Bourreria mollis-BOURMO",4062976,"Bourreria mollis","Freestanding"
"Brachistus",7299796,"Brachistus",""
"Brachistus knappiae",3800951,"Brachistus knappiae","Freestanding"
"Brachistus stramoniifolius-BRACST",3800778,"Brachistus stramonifolius","Freestanding"
"Bravaisia",7264177,"Bravaisia",""
"Bravaisia integerrima-BRAVIN",7264178,"Bravaisia integerrima","Freestanding"
"Bribria",10977818,"Bribria",""
"Bribria apiculata-RINOAP",10967984,"Bribria apiculata","Freestanding"
"Bribria crenata-RINOCR",11081627,"Bribria crenata","Freestanding"
"Bronwenia",7285159,"Bronwenia",""
"Bronwenia cornifolia-BANICO-BANC",7285333,"Bronwenia cornifolia","Climbing"
"Bronwenia wurdackii-BANIWU",3984163,"Bronwenia wurdackii","Climbing"
"Brosimum",2984656,"Brosimum",""
"Brosimum alicastrum-BROSAL-BROA",2984660,"Brosimum alicastrum","Freestanding"
"Brosimum costaricanum-BROSCO",3763319,"Brosimum costaricanum","Freestanding"
"Brosimum guianense-BROSGU-BROG",7374879,"Brosimum guianense","Freestanding"
"Brosimum lactescens-BROSLA",3763127,"Brosimum lactescens","Freestanding"
"Brosimum rubescens-BROSRU",3762826,"Brosimum rubescens","Freestanding"
"Brosimum utile-BROSUT-BROU",8042591,"Brosimum utile","Freestanding"
"Brownea",2970433,"Brownea",""
"Brownea macrophylla-BROWMA",8170495,"Brownea macrophylla","Freestanding"
"Brownea rosa-de-monte-BROWRO",10774720,"Brownea rosa-de-monte","Freestanding"
"Browneopsis",2944236,"Browneopsis",""
"Browneopsis excelsa-BRO1EX",2944237,"Browneopsis excelsa","Freestanding"
"Bruceholstia",11609897,"Bruceholstia",""
"Brugmansia",2928883,"Brugmansia",""
"Brugmansia candida-BRUGCA",9099468,"Brugmansia candida","Freestanding"
"Brugmansia suaveolens-BRUGSU",5341758,"Brugmansia suaveolens","Freestanding"
"Brunellia",2986074,"Brunellia",""
"Brunellia acostae-BRU1AC",5643532,"Brunellia acostae","Freestanding"
"Brunellia costaricensis-BRU1CO",5643499,"Brunellia costaricensis","Freestanding"
"Brunellia darienensis",5643532,"Brunellia acostae","Freestanding"
"Brunellia hygrothermica-BRU1HY",5643478,"Brunellia hygrothermica","Freestanding"
"Brunellia morii-BRU1MO",5643519,"Brunellia morii","Freestanding"
"Brunelliaceae",6670,"Brunelliaceae",""
"Brunfelsia",2932910,"Brunfelsia",""
"Brunfelsia chocoensis-BRUNCH",3800088,"Brunfelsia chocoensis","Freestanding"
"Brunfelsia dwyeri-BRUNDW",3800052,"Brunfelsia dwyeri","Freestanding"
"Buddleja",3173330,"Buddleja",""
"Buddleja americana-BUDDAM",7288289,"Buddleja americana","Freestanding"
"Buddleja davidii-BUDDDA",3173338,"Buddleja davidii","Freestanding"
"Buddleja nitida-BUDDNI",4055490,"Buddleja nitida","Freestanding"
"Buddleja skutchii-BUDDSK",7288273,"Buddleja skutchii","Freestanding"
"Bunchosia",7404976,"Bunchosia",""
"Bunchosia argentea-BUNCAR",3984105,"Bunchosia argentea","Freestanding"
"Bunchosia diphylla-BUNCBR",7285260,"Bunchosia diphylla","Freestanding"
"Bunchosia dwyeri-BUNCDW",3983841,"Bunchosia dwyeri","Freestanding"
"Bunchosia grayumii-BUNCGR",3983656,"Bunchosia grayumii","Freestanding"
"Bunchosia macrophylla-BUNCMA",7285168,"Bunchosia macrophylla","Freestanding"
"Bunchosia nitida-BUNCCO-BUNC",3191335,"Bunchosia nitida","Freestanding"
"Bunchosia odorata-BUNCOD",3983240,"Bunchosia odorata","Freestanding"
"Bunchosia stipulacea-BUNCST",3982991,"Bunchosia stipulacea","Freestanding"
"Bunchosia ternata-BUNCTE",3982960,"Bunchosia ternata","Freestanding"
"Bunchosia tutensis-BUNCTU",3982942,"Bunchosia tutensis","Freestanding"
"Bursera",3190446,"Bursera",""
"Bursera inversa-BURSIN",3993628,"Bursera inversa","Freestanding"
"Bursera simaruba-BURSSI-BURS",3190450,"Bursera simaruba","Freestanding"
"Bursera tomentosa-BURSTO",7286860,"Bursera tomentosa","Freestanding"
"Burseraceae",6659,"Burseraceae",""
"Buxaceae",6703,"Buxaceae",""
"Buxus",2984666,"Buxus",""
"Buxus citrifolia-BUXUCI",6385045,"Buxus citrifolia","Freestanding"
"Byrsonima",3191347,"Byrsonima",""
"Byrsonima crassifolia-BYRSCR-BYRC",3191361,"Byrsonima crassifolia","Freestanding"
"Byrsonima crispa-BYRSC1",3986307,"Byrsonima crispa","Freestanding"
"Byrsonima herrerae-BYRSHE",3985798,"Byrsonima herrerae","Freestanding"
"Byrsonima nemoralis-BYRSNE",7285540,"Byrsonima nemoralis","Freestanding"
"Byrsonima spicata-BYRSSP-BYRS",3191348,"Byrsonima spicata","Freestanding"
"Byttneria",7445609,"Byttneria",""
"Cactaceae",2519,"Cactaceae",""
"Caesalpinia",2958443,"Caesalpinia",""
"Caesalpinia pulcherrima-CAESPU",2958715,"Caesalpinia pulcherrima","Freestanding"
"Cajanus",2960263,"Cajanus",""
"Cajanus cajan-CAJACA",7587087,"Cajanus cajan","Freestanding"
"Calatola",7314407,"Calatola",""
"Calatola costaricensis-CALACO",3597030,"Calatola costaricensis","Freestanding"
"Calliandra",2981784,"Calliandra",""
"Calliandra brenesii",2982295,"Calliandra brenesii","Freestanding"
"Calliandra coriacea-CALLCO",2981844,"Calliandra coriacea","Freestanding"
"Calliandra houstoniana-CALLHO",2982067,"Calliandra houstoniana","Freestanding"
"Calliandra laxa-CALLST",2982019,"Calliandra laxa","Freestanding"
"Calliandra magdalenae-CALLMA",2982131,"Calliandra magdalenae","Freestanding"
"Calliandra pittieri-CALLPI",2981948,"Calliandra pittieri","Freestanding"
"Calliandra riparia-CALLRI",2982275,"Calliandra riparia","Freestanding"
"Calliandra tergemina-CALLTE",2981879,"Calliandra tergemina","Freestanding"
"Calliandra trinervia-CALLGR",2982031,"Calliandra trinervia","Freestanding"
"Callianthe",8207961,"Callianthe",""
"Callianthe purpusii-ABUTPU",8418086,"Callianthe purpusii","Freestanding"
"Callicarpa",2925549,"Callicarpa",""
"Callicarpa acuminata-CAL4AC",8121164,"Callicarpa acuminata","Freestanding"
"Callichlamys",3233574,"Callichlamys",""
"Callichlamys latifolia-CAL5LA-CAL1",8338389,"Callichlamys latifolia","Climbing"
"Calophyllaceae",4907584,"Calophyllaceae",""
"Calophyllum",3189443,"Calophyllum",""
"Calophyllum brasiliense-CALOBR",5421069,"Calophyllum brasiliense","Freestanding"
"Calophyllum inophyllum-CALOIN",9531830,"Calophyllum inophyllum","Freestanding"
"Calophyllum longifolium-CALOLO-CAL2",8223607,"Calophyllum longifolium","Freestanding"
"Calophyllum nubicola-CALONU",7607186,"Calophyllum nubicola","Freestanding"
"Calophyllum soulattri-CALOSO",8029877,"Calophyllum soulattri","Freestanding"
"Calopogonium",2959416,"Calopogonium",""
"Calopogonium caeruleum",7661174,"Calopogonium caeruleum","Climbing"
"Calopogonium galactioides",2959427,"Calopogonium galactioides","Climbing"
"Calopogonium mucunoides-CAL6MU",2959433,"Calopogonium mucunoides","Climbing"
"Calycolpus",3177606,"Calycolpus",""
"Calycolpus warszewiczianus-CAL1WA-CALW",8353141,"Calycolpus warszewiczianus","Freestanding"
"Calycophyllum",2903995,"Calycophyllum",""
"Calycophyllum candidissimum-CAL2CA-CALC",2904009,"Calycophyllum candidissimum","Freestanding"
"Calyptrion",7720745,"Calyptrion",""
"Calyptrion arboreum-COR3AR",8188689,"Calyptrion arboreum","Climbing"
"Calyptrogyne",2732316,"Calyptrogyne",""
"Calyptrogyne allenii-CAL3AL",2732329,"Calyptrogyne allenii","Freestanding"
"Calyptrogyne anomala-CAL3AN",2732320,"Calyptrogyne anomala","Freestanding"
"Calyptrogyne condensata-CAL3C1",2732317,"Calyptrogyne condensata","Freestanding"
"Calyptrogyne costatifrons-CAL3CO",2732323,"Calyptrogyne costatifrons","Freestanding"
"Calyptrogyne ghiesbreghtiana-CAL3GH",2732335,"Calyptrogyne ghiesbreghtiana","Freestanding"
"Calyptrogyne kunorum-CAL3KU",2732359,"Calyptrogyne kunorum","Freestanding"
"Calyptrogyne pubescens-CAL3PU",2732352,"Calyptrogyne pubescens","Freestanding"
"Calyptrogyne trichostachys-CAL3TR",2732322,"Calyptrogyne trichostachys","Freestanding"
"Calyptrogyne tutensis",2732319,"Calyptrogyne tutensis","Freestanding"
"Campanulaceae",8801,"Campanulaceae",""
"Campnosperma",7160813,"Campnosperma",""
"Campnosperma panamense-CAMPPA",4928923,"Campnosperma panamense","Freestanding"
"Cananga",5407582,"Cananga",""
"Cananga odorata-CANAOD",5407583,"Cananga odorata","Freestanding"
"Canarium",3190431,"Canarium",""
"Canarium indicum-CAN1CO",5421345,"Canarium indicum","Freestanding"
"Canavalia",8285917,"Canavalia",""
"Canavalia bicarinata-CAL2BI",2962204,"Canavalia bicarinata","Climbing"
"Canavalia brasiliensis-CAL2BR-CAND",2962154,"Canavalia brasiliensis","Climbing"
"Canavalia ensiformis-CAL2EN",7799711,"Canavalia ensiformis","Climbing"
"Canavalia glabra-CAL2GL",2962134,"Canavalia glabra","Climbing"
"Canavalia gladiata-CAL2G1",2962057,"Canavalia gladiata","Climbing"
"Canavalia oxyphylla-CAL2OX",2962208,"Canavalia oxyphylla","Climbing"
"Canavalia rosea-CAL2RO",2962021,"Canavalia rosea","Climbing"
"Canavalia villosa-CAL2VI",2962168,"Canavalia villosa","Climbing"
"Cannabaceae",2384,"Cannabaceae",""
"Caphexandra",8346879,"Caphexandra",""
"Capparaceae",3111,"Capparaceae",""
"Capparidastrum",6370671,"Capparidastrum",""
"Carapa",3190512,"Carapa",""
"Carapa guianensis-CARAGU-CARG",3190513,"Carapa guianensis","Freestanding"
"Carapa llanocarti",3190513,"Carapa guianensis","Freestanding"
"Carapa nicaraguensis",3190513,"Carapa guianensis","Freestanding"
"Cardiopteridaceae",3233863,"Cardiopteridaceae",""
"Carica",2874482,"Carica",""
"Carica papaya-CARIPA",2874484,"Carica papaya","Freestanding"
"Caricaceae",6636,"Caricaceae",""
"Cariniana",3083017,"Cariniana",""
"Cariniana pyriformis",3083028,"Cariniana pyriformis","Freestanding"
"Carissa",3169761,"Carissa",""
"Carissa spinarum-CAR1ED",5536282,"Carissa spinarum","Freestanding"
"Carolus",3231247,"Carolus",""
"Carolus dukei-CARODU",5634629,"Carolus dukei","Climbing"
"Carolus sinemariensis-MAS2SI",5634627,"Carolus sinemariensis","Climbing"
"Carpotroche",7274050,"Carpotroche",""
"Carpotroche longifolia-CARPLO",7274065,"Carpotroche longifolia","Freestanding"
"Carpotroche platyptera-CARPPL",3877894,"Carpotroche platyptera","Freestanding"
"Caryocar",3189661,"Caryocar",""
"Caryocar amygdaliferum-CAR2AM",7516746,"Caryocar amygdaliferum","Freestanding"
"Caryocar costaricense-CAR2CO",3826045,"Caryocar costaricense","Freestanding"
"Caryocar nuciferum-CAR2NU",3189662,"Caryocar nuciferum","Freestanding"
"Caryocaraceae",6647,"Caryocaraceae",""
"Caryodaphnopsis",7304487,"Caryodaphnopsis",""
"Caryodaphnopsis burgeri-CARYBU",4180183,"Caryodaphnopsis burgeri","Freestanding"
"Caryodaphnopsis tomentosa-CARYTO",4180043,"Caryodaphnopsis tomentosa","Freestanding"
"Caryodendron",3055896,"Caryodendron",""
"Caryodendron angustifolium-CAR3AN",3055903,"Caryodendron angustifolium","Freestanding"
"Caryota",2738880,"Caryota",""
"Caryota urens-CAR4UR",2738914,"Caryota urens","Freestanding"
"Cascabela",7950372,"Cascabela",""
"Cascabela thevetia-CASCTH",3169652,"Cascabela thevetia","Freestanding"
"Casearia",2874105,"Casearia",""
"Casearia aculeata-CASEAC-CAS1",5331145,"Casearia aculeata","Freestanding"
"Casearia arborea-CASEAR-CAS2",5331149,"Casearia arborea","Freestanding"
"Casearia arguta-CASEA1",7595115,"Casearia arguta","Freestanding"
"Casearia atlantica-CASEAT",5604408,"Casearia atlantica","Freestanding"
"Casearia bicolor-LAETPR-LAEP",5331156,"Casearia bicolor","Freestanding"
"Casearia cajambrensis-CASECA",8057707,"Casearia cajambrensis","Freestanding"
"Casearia combaymensis",7723868,"Casearia combaymensis","Freestanding"
"Casearia coronata-CASEC1",8009196,"Casearia coronata","Freestanding"
"Casearia corymbosa-CASEC2-CAS5",5603969,"Casearia corymbosa","Freestanding"
"Casearia decandra-CASEDE",5331147,"Casearia decandra","Freestanding"
"Casearia grandiflora-CASEGR",7444383,"Casearia grandiflora","Freestanding"
"Casearia guianensis-CASEGU-CASG",5331144,"Casearia guianensis","Freestanding"
"Casearia laetioides-ZUELGU-ZUEG",7880202,"Casearia icosandra","Freestanding"
"Casearia nigricans-CASENI",7526781,"Casearia nigricans","Freestanding"
"Casearia spinescens-CASESP",8251311,"Casearia spinescens","Freestanding"
"Casearia stjohnii",7847215,"Casearia stjohnii","Freestanding"
"Casearia sylvestris-CASESY-CASS",5331148,"Casearia sylvestris","Freestanding"
"Casearia tacanensis-CASETA",8423811,"Casearia tacanensis","Freestanding"
"Casearia tremula",7459713,"Casearia tremula","Freestanding"
"Cassia",2963414,"Cassia",""
"Cassia fistula-CAS1FI",5357108,"Cassia fistula","Freestanding"
"Cassia grandis-CAS1GR",5357158,"Cassia grandis","Freestanding"
"Cassia moschata-CAS1MO",5357122,"Cassia moschata","Freestanding"
"Cassipourea elliptica-CASSEL-CAS3",7273558,"Cassipourea elliptica","Freestanding"
"Cassipourea-CASS1",3086519,"Cassipourea","Freestanding"
"Cassipourea-CASS2",3086519,"Cassipourea","Freestanding"
"Castilla",2984557,"Castilla",""
"Castilla elastica-CASTEL-CAS4",7531920,"Castilla elastica","Freestanding"
"Cavanillesia",7296146,"Cavanillesia",""
"Cavanillesia platanifolia-CAVAPL-CAVP",4073280,"Cavanillesia platanifolia","Freestanding"
