"taxon_code","gbif_accepted_taxon_id","gbif_accepted_scientific_name","habit"
"Turpinia occidentalis-TURPOC-TURO",5421358,"Turpinia occidentalis","Freestanding"
"Tynanthus",3172598,"Tynanthus",""
"Tynanthus croatianus-TYNNCR-TYNC",4093245,"Tynanthus croatianus","Climbing"
"Ugni",3185042,"Ugni",""
"Ulmaceae",2382,"Ulmaceae",""
"Ulmus",2984510,"Ulmus",""
"Uncaria",2906635,"Uncaria",""
"Uncaria tomentosa-UNCATO-UNCT",5338267,"Uncaria tomentosa","Climbing"
"Unonopsis",3157765,"Unonopsis",""
"Unonopsis pittieri-UNONPI-UNOP",3157769,"Unonopsis pittieri","Freestanding"
"Urera",2984329,"Urera",""
"Urera baccifera-URERBA-UREB",7411905,"Urera baccifera","Freestanding"
"Urera simplex-UREREG-UREE",4098366,"Urera simplex","Freestanding"
"Urticaceae",6639,"Urticaceae",""
"Urvillea",3189974,"Urvillea",""
"Vaccinium",2882813,"Vaccinium",""
"Vachellia",8142432,"Vachellia",""
"Vachellia farnesiana-ACACFA",2979265,"Vachellia farnesiana","Freestanding"
"Vachellia melanoceras-ACACME-ACA1",3795438,"Vachellia melanoceras","Freestanding"
"Vailia",7585755,"Vailia",""
"Vailia anomala-BLEPMU-BLEM",9763251,"Vailia anomala","Climbing"
"Vantanea",7158977,"Vantanea",""
"Vantanea depleta-VANTDE-VAND",3649031,"Vantanea depleta","Freestanding"
"Varronia",7131431,"Varronia",""
"Varronia spinescens-VARRSP-CORS",4059050,"Varronia spinescens","Freestanding"
"Vasconcellea",7106306,"Vasconcellea",""
"Vasconcellea cauliflora-CARICA-CARC",3838758,"Vasconcellea cauliflora","Freestanding"
"Vatairea",2965112,"Vatairea",""
"Vatairea erythrocarpa-VATAER-VATE",2965130,"Vatairea erythrocarpa","Freestanding"
"Verbenaceae",6689,"Verbenaceae",""
"Verbesina",3147795,"Verbesina",""
"Verbesina gigantea-VERBGI-VERG",3147859,"Verbesina gigantea","Freestanding"
"Vernonanthura",3110435,"Vernonanthura",""
"Vernonanthura patens-VERNPA-VERP",3124739,"Vernonanthura patens","Freestanding"
"Viburnaceae",4924416,"Viburnaceae",""
"Viburnum",2888580,"Viburnum",""
"Vigna",2982372,"Vigna",""
"Vigna longifolia-VIGNLO",2982679,"Vigna longifolia","Climbing"
"Vigna vexillata-VIGNVE-VIGV",2982409,"Vigna vexillata","Climbing"
"Violaceae",6631,"Violaceae",""
"Virola",3152843,"Virola",""
"Virola fosteri-VIROSP-VIR3",10895411,"Virola fosteri","Freestanding"
"Virola sebifera-VIROSE-VIR1",3152846,"Virola sebifera","Freestanding"
"Virola surinamensis-VIROSU-VIR2",3152848,"Virola surinamensis","Freestanding"
"Vismia",3189574,"Vismia",""
"Vismia baccifera-VISMBA-VIS1",8113584,"Vismia baccifera","Freestanding"
"Vismia billbergiana-VISMBI-VIS2",3714594,"Vismia billbergiana","Freestanding"
"Vismia jefensis-VISMJE",3713997,"Vismia jefensis","Freestanding"
"Vismia latisepala-VISMLA",3713902,"Vismia latisepala","Freestanding"
"Vismia macrophylla-VISMMA-VISM",7798391,"Vismia macrophylla","Freestanding"
"Vitaceae",6672,"Vitaceae",""
"Vitex",2925556,"Vitex",""
"Vitex cooperi-VITECO-VITC",3881425,"Vitex cooperi","Freestanding"
"Vitis",7467468,"Vitis",""
"Vitis tiliifolia-VITITI-VITT",5372391,"Vitis tiliifolia","Climbing"
"Vochysia",8225540,"Vochysia",""
"Vochysia ferruginea-VOCHFE-VOCF",7378543,"Vochysia ferruginea","Freestanding"
"Vochysiaceae",3231623,"Vochysiaceae",""
"Volkameria",2925631,"Volkameria",""
"Votomita",3865786,"Votomita",""
"Waltheria",3152104,"Waltheria",""
"Waltheria glomerata-WALTGL",7439875,"Waltheria glomerata","Freestanding"
"Warszewiczia",2917365,"Warszewiczia",""
"Warszewiczia coccinea-WARSCO-WARC",5340116,"Warszewiczia coccinea","Freestanding"
"Weinmannia",3032536,"Weinmannia",""
"Welfia",2738926,"Welfia",""
"Wercklea",7278852,"Wercklea",""
"Wettinia",2736938,"Wettinia",""
"Wimmeria",7265429,"Wimmeria",""
"Winteraceae",2437,"Winteraceae",""
"Witheringia",5341755,"Witheringia",""
"Witheringia solanacea-WITHSO",8625966,"Witheringia solanacea","Freestanding"
"Wittmackanthus",2903397,"Wittmackanthus",""
"Ximenia",2889810,"Ximenia",""
"Ximeniaceae",4930777,"Ximeniaceae",""
"Xylophragma",7298486,"Xylophragma",""
"Xylophragma seemanniana-XYL3SE",4092456,"Xylophragma seemanniana","Climbing"
"Xylopia",3157015,"Xylopia",""
"Xylopia frutescens-XYL1FR-XYLF",3157107,"Xylopia frutescens","Freestanding"
"Xylopia macrantha-XYL1MA-XYLM",3157070,"Xylopia macrantha","Freestanding"
"Xylosma",2874117,"Xylosma",""
"Xylosma chlorantha-XYL2CH-XYLC",3880242,"Xylosma chlorantha","Freestanding"
"Xylosma oligandra-XYL2OL-XYLO",3879525,"Xylosma oligandra","Freestanding"
"Zamia",2683306,"Zamia",""
"Zamiaceae",5375,"Zamiaceae",""
"Zanthoxylum",3190076,"Zanthoxylum",""
"Zanthoxylum acuminatum-ZANTPR-ZAN2",3833649,"Zanthoxylum acuminatum","Freestanding"
"Zanthoxylum ekmanii-ZANTBE-ZANB",3831433,"Zanthoxylum ekmanii","Freestanding"
"Zanthoxylum panamense-ZANTP1-ZAN1",3835690,"Zanthoxylum panamense","Freestanding"
"Zanthoxylum riedelianum-ZANTRI",3834649,"Zanthoxylum riedelianum","Freestanding"
"Zanthoxylum setulosum-ZANTSE-ZANS",3834280,"Zanthoxylum setulosum","Freestanding"
"Zapoteca",2967998,"Zapoteca",""
"Zinowiewia",7265394,"Zinowiewia",""
"Ziziphus",3039411,"Ziziphus",""
"Zuckertia",7743539,"Zuckertia",""
"Zygia",2939650,"Zygia",""
"Zygia dinizii-PIT1DI-PITD",5580495,"Zygia dinizii","Freestanding"
